2025-04-13 14:52:36,Unknown,Gerakan mencurigakan
2025-04-13 14:52:37,Unknown,Gerakan mencurigakan
2025-04-13 14:52:38,Unknown,Gerakan mencurigakan
2025-04-13 14:52:38,Unknown,Gerakan mencurigakan
2025-04-13 14:52:39,Unknown,Gerakan mencurigakan
2025-04-13 14:52:59,Unknown,Gerakan mencurigakan
2025-04-13 14:53:10,Unknown,Gerakan mencurigakan
2025-04-13 14:53:23,Unknown,Gerakan mencurigakan
2025-04-13 14:53:28,Unknown,Gerakan mencurigakan
2025-04-13 15:48:56,Saenab,Gerakan mencurigakan
2025-04-13 18:10:35,Unknown,Gerakan mencurigakan
2025-04-13 18:10:35,Unknown,Gerakan mencurigakan
2025-04-13 18:10:36,Unknown,Gerakan mencurigakan
2025-04-13 18:10:45,Unknown,Gerakan mencurigakan
2025-04-13 18:10:46,Unknown,Gerakan mencurigakan
2025-04-13 18:10:48,Unknown,Gerakan mencurigakan
2025-04-13 18:10:50,Unknown,Gerakan mencurigakan
2025-04-13 18:10:50,Unknown,Gerakan mencurigakan
2025-04-13 18:10:58,Unknown,Gerakan mencurigakan
2025-04-13 18:10:59,Unknown,Gerakan mencurigakan
2025-04-13 18:11:07,Unknown,Gerakan mencurigakan
2025-04-13 18:11:17,Unknown,Gerakan mencurigakan
2025-04-13 18:11:18,Unknown,Gerakan mencurigakan
2025-04-13 18:11:21,Dul,Gerakan mencurigakan
2025-04-13 18:11:21,Unknown,Gerakan mencurigakan
2025-04-13 18:11:22,Unknown,Gerakan mencurigakan
2025-04-13 18:11:23,Unknown,Gerakan mencurigakan
2025-04-13 18:11:27,Unknown,Gerakan mencurigakan
2025-04-13 18:11:28,Unknown,Gerakan mencurigakan
2025-04-13 18:11:31,Unknown,Gerakan mencurigakan
2025-04-13 18:11:42,Unknown,Gerakan mencurigakan
2025-04-13 18:11:42,Unknown,Gerakan mencurigakan
2025-04-13 18:11:43,Unknown,Gerakan mencurigakan
2025-04-13 18:11:43,Unknown,Gerakan mencurigakan
2025-04-13 18:11:43,Unknown,Gerakan mencurigakan
2025-04-13 18:11:43,Unknown,Gerakan mencurigakan
2025-04-13 18:11:44,Unknown,Gerakan mencurigakan
2025-04-13 18:11:44,Unknown,Gerakan mencurigakan
2025-04-13 18:11:44,Unknown,Gerakan mencurigakan
2025-04-13 18:11:44,Unknown,Gerakan mencurigakan
2025-04-13 18:11:44,Unknown,Gerakan mencurigakan
2025-04-13 18:11:45,Unknown,Gerakan mencurigakan
2025-04-13 18:11:45,Unknown,Gerakan mencurigakan
2025-04-13 18:11:45,Unknown,Gerakan mencurigakan
2025-04-13 18:11:45,Unknown,Gerakan mencurigakan
2025-04-13 18:11:52,Unknown,Gerakan mencurigakan
2025-04-13 18:11:53,Unknown,Gerakan mencurigakan
2025-04-13 18:11:53,Unknown,Gerakan mencurigakan
2025-04-13 18:11:55,Unknown,Gerakan mencurigakan
2025-04-13 18:12:00,Unknown,Gerakan mencurigakan
2025-04-13 18:12:05,Unknown,Gerakan mencurigakan
2025-04-13 18:12:05,Unknown,Gerakan mencurigakan
2025-04-13 18:12:06,Unknown,Gerakan mencurigakan
2025-04-13 18:12:07,Unknown,Gerakan mencurigakan
2025-04-13 18:12:08,Unknown,Gerakan mencurigakan
2025-04-13 18:12:08,Unknown,Gerakan mencurigakan
2025-04-13 18:12:11,Unknown,Gerakan mencurigakan
2025-04-13 18:12:17,Unknown,Gerakan mencurigakan
2025-04-13 18:12:18,Unknown,Gerakan mencurigakan
2025-04-13 18:12:22,Unknown,Gerakan mencurigakan
2025-04-13 18:12:22,Unknown,Gerakan mencurigakan
2025-04-13 18:12:22,Unknown,Gerakan mencurigakan
2025-04-13 18:12:26,Unknown,Gerakan mencurigakan
2025-04-13 18:12:26,Unknown,Gerakan mencurigakan
2025-04-13 18:12:26,Unknown,Gerakan mencurigakan
2025-04-13 18:12:26,Unknown,Gerakan mencurigakan
2025-04-13 18:12:27,Unknown,Gerakan mencurigakan
2025-04-13 18:12:27,Unknown,Gerakan mencurigakan
2025-04-13 18:12:43,Unknown,Gerakan mencurigakan
2025-04-13 18:12:43,Unknown,Gerakan mencurigakan
2025-04-13 18:12:49,Unknown,Gerakan mencurigakan
2025-04-13 18:12:57,Unknown,Gerakan mencurigakan
2025-04-13 18:12:57,Unknown,Gerakan mencurigakan
2025-04-13 18:13:16,Unknown,Gerakan mencurigakan
2025-04-13 18:13:27,Unknown,Gerakan mencurigakan
2025-04-13 18:13:27,Unknown,Gerakan mencurigakan
2025-04-13 18:13:28,Unknown,Gerakan mencurigakan
2025-04-13 18:13:28,Unknown,Gerakan mencurigakan
2025-04-13 18:13:28,Unknown,Gerakan mencurigakan
2025-04-13 18:13:28,Unknown,Gerakan mencurigakan
2025-04-13 18:13:28,Unknown,Gerakan mencurigakan
2025-04-13 18:13:29,Unknown,Gerakan mencurigakan
2025-04-13 18:13:29,Unknown,Gerakan mencurigakan
2025-04-13 18:13:33,Unknown,Gerakan mencurigakan
2025-04-13 18:13:41,Unknown,Gerakan mencurigakan
2025-04-13 18:13:41,Unknown,Gerakan mencurigakan
2025-04-13 18:13:45,Unknown,Gerakan mencurigakan
2025-04-13 18:13:45,Unknown,Gerakan mencurigakan
2025-04-13 18:14:29,Unknown,Gerakan mencurigakan
2025-04-13 18:14:31,Dul,Gerakan mencurigakan
2025-04-13 18:14:46,Unknown,Gerakan mencurigakan
2025-04-13 18:14:46,Unknown,Gerakan mencurigakan
2025-04-13 18:14:46,Unknown,Gerakan mencurigakan
2025-04-13 18:15:00,Unknown,Gerakan mencurigakan
2025-04-13 18:28:58,Unknown,Gerakan mencurigakan
2025-04-13 18:28:59,Unknown,Gerakan mencurigakan
2025-04-13 18:29:00,Unknown,Gerakan mencurigakan
2025-04-13 18:29:01,Unknown,Gerakan mencurigakan
2025-04-13 18:29:02,Unknown,Gerakan mencurigakan
2025-04-13 18:29:03,Unknown,Gerakan mencurigakan
2025-04-13 18:29:04,Unknown,Gerakan mencurigakan
2025-04-13 18:29:04,Unknown,Gerakan mencurigakan
2025-04-13 18:29:04,Unknown,Gerakan mencurigakan
2025-04-13 18:29:05,Unknown,Gerakan mencurigakan
2025-04-13 18:29:06,Unknown,Gerakan mencurigakan
2025-04-13 18:29:07,Unknown,Gerakan mencurigakan
2025-04-13 18:29:09,Unknown,Gerakan mencurigakan
2025-04-13 18:29:11,Unknown,Gerakan mencurigakan
2025-04-13 18:29:11,Unknown,Gerakan mencurigakan
2025-04-13 18:29:11,Unknown,Gerakan mencurigakan
2025-04-13 18:29:11,Unknown,Gerakan mencurigakan
2025-04-13 18:29:11,Unknown,Gerakan mencurigakan
2025-04-13 18:29:21,Unknown,Gerakan mencurigakan
2025-04-13 18:29:22,Unknown,Gerakan mencurigakan
2025-04-13 18:29:24,Unknown,Gerakan mencurigakan
2025-04-13 18:29:26,Unknown,Gerakan mencurigakan
2025-04-13 18:29:26,Unknown,Gerakan mencurigakan
2025-04-13 18:29:27,Unknown,Gerakan mencurigakan
2025-04-13 18:29:27,Unknown,Gerakan mencurigakan
2025-04-13 18:29:27,Unknown,Gerakan mencurigakan
2025-04-13 18:29:27,Unknown,Gerakan mencurigakan
2025-04-13 18:29:28,Unknown,Gerakan mencurigakan
2025-04-13 18:29:28,Unknown,Gerakan mencurigakan
2025-04-13 18:29:28,Unknown,Gerakan mencurigakan
2025-04-13 18:29:29,Unknown,Gerakan mencurigakan
2025-04-13 18:29:29,Unknown,Gerakan mencurigakan
2025-04-13 18:29:29,Unknown,Gerakan mencurigakan
2025-04-13 18:29:29,Unknown,Gerakan mencurigakan
2025-04-13 18:29:30,Unknown,Gerakan mencurigakan
2025-04-13 18:29:31,Unknown,Gerakan mencurigakan
2025-04-13 18:29:35,Unknown,Gerakan mencurigakan
2025-04-13 18:29:35,Unknown,Gerakan mencurigakan
2025-04-13 18:29:35,Unknown,Gerakan mencurigakan
2025-04-13 18:29:37,Unknown,Gerakan mencurigakan
2025-04-13 18:29:40,Unknown,Gerakan mencurigakan
2025-04-13 18:29:53,Unknown,Gerakan mencurigakan
2025-04-13 18:29:54,Unknown,Gerakan mencurigakan
2025-04-13 18:29:55,Unknown,Gerakan mencurigakan
2025-04-13 18:29:57,Unknown,Gerakan mencurigakan
2025-04-13 18:30:00,Unknown,Gerakan mencurigakan
2025-04-13 18:30:13,Unknown,Gerakan mencurigakan
2025-04-13 18:30:15,Unknown,Gerakan mencurigakan
2025-04-13 18:30:18,Unknown,Gerakan mencurigakan
2025-04-13 18:31:00,Unknown,Gerakan mencurigakan
2025-04-13 18:31:01,Unknown,Gerakan mencurigakan
2025-04-13 18:31:01,Unknown,Gerakan mencurigakan
2025-04-13 18:31:01,Unknown,Gerakan mencurigakan
2025-04-13 18:31:17,Unknown,Gerakan mencurigakan
2025-04-13 18:31:17,Unknown,Gerakan mencurigakan
2025-04-13 18:31:17,Unknown,Gerakan mencurigakan
2025-04-13 18:31:17,Unknown,Gerakan mencurigakan
2025-04-13 18:31:18,Unknown,Gerakan mencurigakan
2025-04-13 18:31:25,Unknown,Gerakan mencurigakan
2025-04-13 18:31:29,Unknown,Gerakan mencurigakan
2025-04-13 18:31:40,Unknown,Gerakan mencurigakan
2025-04-13 18:31:43,Unknown,Gerakan mencurigakan
2025-04-13 18:31:46,Unknown,Gerakan mencurigakan
2025-04-13 18:31:46,Unknown,Gerakan mencurigakan
2025-04-13 18:31:51,Unknown,Gerakan mencurigakan
2025-04-13 18:31:51,Unknown,Gerakan mencurigakan
2025-04-13 18:31:52,Unknown,Gerakan mencurigakan
2025-04-13 18:31:53,Unknown,Gerakan mencurigakan
2025-04-13 18:31:54,Unknown,Gerakan mencurigakan
2025-04-13 18:31:56,Unknown,Gerakan mencurigakan
2025-04-13 18:33:59,Unknown,Gerakan mencurigakan
2025-04-13 18:34:00,Unknown,Gerakan mencurigakan
2025-04-13 18:34:00,Unknown,Gerakan mencurigakan
2025-04-13 18:34:01,Unknown,Gerakan mencurigakan
2025-04-13 18:34:01,Unknown,Gerakan mencurigakan
2025-04-13 18:34:02,Unknown,Gerakan mencurigakan
2025-04-13 18:34:02,Unknown,Gerakan mencurigakan
2025-04-13 18:34:02,Unknown,Gerakan mencurigakan
2025-04-13 18:34:02,Unknown,Gerakan mencurigakan
2025-04-13 18:34:05,Unknown,Gerakan mencurigakan
2025-04-13 18:34:21,Unknown,Gerakan mencurigakan
2025-04-13 18:34:21,Unknown,Gerakan mencurigakan
2025-04-13 18:34:22,Unknown,Gerakan mencurigakan
2025-04-13 18:34:22,Unknown,Gerakan mencurigakan
2025-04-13 18:34:23,Unknown,Gerakan mencurigakan
2025-04-13 18:34:23,Unknown,Gerakan mencurigakan
2025-04-13 18:34:23,Unknown,Gerakan mencurigakan
2025-04-13 18:34:24,Unknown,Gerakan mencurigakan
2025-04-13 18:34:25,Unknown,Gerakan mencurigakan
2025-04-13 18:34:28,Unknown,Gerakan mencurigakan
2025-04-13 18:34:28,Unknown,Gerakan mencurigakan
2025-04-13 18:34:31,Unknown,Gerakan mencurigakan
2025-04-13 18:34:31,Unknown,Gerakan mencurigakan
2025-04-13 18:34:32,Unknown,Gerakan mencurigakan
2025-04-13 18:34:39,Unknown,Gerakan mencurigakan
2025-04-13 18:34:42,Unknown,Gerakan mencurigakan
2025-04-13 18:34:43,Unknown,Gerakan mencurigakan
2025-04-13 18:34:43,Unknown,Gerakan mencurigakan
2025-04-13 18:34:43,Unknown,Gerakan mencurigakan
2025-04-13 18:34:44,Unknown,Gerakan mencurigakan
2025-04-13 18:34:45,Unknown,Gerakan mencurigakan
2025-04-13 18:34:45,Unknown,Gerakan mencurigakan
2025-04-13 18:34:45,Unknown,Gerakan mencurigakan
2025-04-13 18:34:53,Dul,Gerakan mencurigakan
2025-04-13 18:38:09,Unknown,Gerakan mencurigakan
2025-04-13 18:38:10,Unknown,Gerakan mencurigakan
2025-04-13 18:38:10,Unknown,Gerakan mencurigakan
2025-04-13 18:38:10,Unknown,Gerakan mencurigakan
2025-04-13 18:38:10,Unknown,Gerakan mencurigakan
2025-04-13 18:38:10,Unknown,Gerakan mencurigakan
2025-04-13 18:38:11,Unknown,Gerakan mencurigakan
2025-04-13 18:38:11,Unknown,Gerakan mencurigakan
2025-04-13 18:38:11,Unknown,Gerakan mencurigakan
2025-04-13 18:38:11,Unknown,Gerakan mencurigakan
2025-04-13 18:38:11,Unknown,Gerakan mencurigakan
2025-04-13 18:38:11,Unknown,Gerakan mencurigakan
2025-04-13 18:38:12,Unknown,Gerakan mencurigakan
2025-04-13 18:38:12,Unknown,Gerakan mencurigakan
2025-04-13 18:38:13,Unknown,Gerakan mencurigakan
2025-04-13 18:38:13,Unknown,Gerakan mencurigakan
2025-04-13 18:38:13,Unknown,Gerakan mencurigakan
2025-04-13 18:38:13,Unknown,Gerakan mencurigakan
2025-04-13 18:38:13,Unknown,Gerakan mencurigakan
2025-04-13 18:38:18,Unknown,Gerakan mencurigakan
2025-04-13 18:38:20,Unknown,Gerakan mencurigakan
2025-04-13 18:38:20,Unknown,Gerakan mencurigakan
2025-04-13 18:38:21,Unknown,Gerakan mencurigakan
2025-04-13 18:38:21,Unknown,Gerakan mencurigakan
2025-04-13 18:38:24,Unknown,Gerakan mencurigakan
2025-04-13 18:38:24,Unknown,Gerakan mencurigakan
2025-04-13 18:38:24,Unknown,Gerakan mencurigakan
2025-04-13 18:38:24,Unknown,Gerakan mencurigakan
2025-04-13 18:38:24,Unknown,Gerakan mencurigakan
2025-04-13 18:38:26,Unknown,Gerakan mencurigakan
2025-04-13 18:38:26,Unknown,Gerakan mencurigakan
2025-04-13 18:38:26,Unknown,Gerakan mencurigakan
2025-04-13 18:38:27,Unknown,Gerakan mencurigakan
2025-04-13 18:38:27,Unknown,Gerakan mencurigakan
2025-04-13 18:38:27,Unknown,Gerakan mencurigakan
2025-04-13 18:38:27,Unknown,Gerakan mencurigakan
2025-04-13 18:38:27,Unknown,Gerakan mencurigakan
2025-04-13 18:38:27,Unknown,Gerakan mencurigakan
2025-04-13 18:38:27,Unknown,Gerakan mencurigakan
2025-04-13 18:38:28,Unknown,Gerakan mencurigakan
2025-04-13 18:38:28,Unknown,Gerakan mencurigakan
2025-04-13 18:38:28,Unknown,Gerakan mencurigakan
2025-04-13 18:38:28,Unknown,Gerakan mencurigakan
2025-04-13 18:38:29,Unknown,Gerakan mencurigakan
2025-04-13 18:38:29,Unknown,Gerakan mencurigakan
2025-04-13 18:38:29,Unknown,Gerakan mencurigakan
2025-04-13 18:38:29,Unknown,Gerakan mencurigakan
2025-04-13 18:38:29,Unknown,Gerakan mencurigakan
2025-04-13 18:38:30,Unknown,Gerakan mencurigakan
2025-04-13 18:38:30,Unknown,Gerakan mencurigakan
2025-04-13 18:38:30,Unknown,Gerakan mencurigakan
2025-04-13 18:38:30,Unknown,Gerakan mencurigakan
2025-04-13 18:38:30,Unknown,Gerakan mencurigakan
2025-04-13 18:38:31,Unknown,Gerakan mencurigakan
2025-04-13 18:38:31,Unknown,Gerakan mencurigakan
2025-04-13 18:38:31,Unknown,Gerakan mencurigakan
2025-04-13 18:38:31,Unknown,Gerakan mencurigakan
2025-04-13 18:38:31,Unknown,Gerakan mencurigakan
2025-04-13 18:38:32,Unknown,Gerakan mencurigakan
2025-04-13 18:38:32,Unknown,Gerakan mencurigakan
2025-04-13 18:38:34,Unknown,Gerakan mencurigakan
2025-04-13 18:38:39,Unknown,Gerakan mencurigakan
2025-04-13 18:38:40,Unknown,Gerakan mencurigakan
2025-04-13 18:38:40,Unknown,Gerakan mencurigakan
2025-04-13 18:38:41,Unknown,Gerakan mencurigakan
2025-04-13 18:38:41,Unknown,Gerakan mencurigakan
2025-04-13 18:38:41,Unknown,Gerakan mencurigakan
2025-04-13 18:38:41,Unknown,Gerakan mencurigakan
2025-04-13 18:38:43,Unknown,Gerakan mencurigakan
2025-04-13 18:38:44,Unknown,Gerakan mencurigakan
2025-04-13 18:38:44,Unknown,Gerakan mencurigakan
2025-04-13 18:38:44,Unknown,Gerakan mencurigakan
2025-04-13 18:38:45,Unknown,Gerakan mencurigakan
2025-04-13 18:38:45,Unknown,Gerakan mencurigakan
2025-04-13 18:38:45,Unknown,Gerakan mencurigakan
2025-04-13 18:38:45,Unknown,Gerakan mencurigakan
2025-04-13 18:38:46,Unknown,Gerakan mencurigakan
2025-04-13 18:38:47,Dul,Gerakan mencurigakan
2025-04-13 18:38:50,Unknown,Gerakan mencurigakan
2025-04-13 18:38:50,Unknown,Gerakan mencurigakan
2025-04-13 18:38:50,Unknown,Gerakan mencurigakan
2025-04-13 18:38:51,Dul,Gerakan mencurigakan
2025-04-13 18:38:51,Unknown,Gerakan mencurigakan
2025-04-13 18:38:53,Unknown,Gerakan mencurigakan
2025-04-13 18:38:54,Unknown,Gerakan mencurigakan
2025-04-13 18:39:03,Unknown,Gerakan mencurigakan
2025-04-13 18:39:03,Unknown,Gerakan mencurigakan
2025-04-13 18:39:03,Unknown,Gerakan mencurigakan
2025-04-13 18:39:04,Unknown,Gerakan mencurigakan
2025-04-13 18:39:06,Unknown,Gerakan mencurigakan
2025-04-13 18:39:07,Unknown,Gerakan mencurigakan
2025-04-13 18:39:07,Unknown,Gerakan mencurigakan
2025-04-13 18:39:08,Unknown,Gerakan mencurigakan
2025-04-13 18:39:09,Unknown,Gerakan mencurigakan
2025-04-13 18:39:09,Unknown,Gerakan mencurigakan
2025-04-13 18:39:11,Unknown,Gerakan mencurigakan
2025-04-13 18:39:12,Unknown,Gerakan mencurigakan
2025-04-13 18:39:15,Unknown,Gerakan mencurigakan
2025-04-13 18:39:16,Unknown,Gerakan mencurigakan
2025-04-13 18:39:17,Unknown,Gerakan mencurigakan
2025-04-13 18:39:18,Unknown,Gerakan mencurigakan
2025-04-13 18:39:19,Unknown,Gerakan mencurigakan
2025-04-13 18:39:23,Unknown,Gerakan mencurigakan
2025-04-13 18:39:23,Unknown,Gerakan mencurigakan
2025-04-13 18:39:24,Unknown,Gerakan mencurigakan
2025-04-13 18:39:24,Unknown,Gerakan mencurigakan
2025-04-13 18:39:24,Unknown,Gerakan mencurigakan
2025-04-13 18:39:24,Unknown,Gerakan mencurigakan
2025-04-13 18:39:25,Unknown,Gerakan mencurigakan
2025-04-13 18:39:36,Unknown,Gerakan mencurigakan
2025-04-13 18:39:36,Unknown,Gerakan mencurigakan
2025-04-13 18:40:20,Unknown,Gerakan mencurigakan
2025-04-13 18:40:27,Unknown,Gerakan mencurigakan
2025-04-13 18:40:27,Unknown,Gerakan mencurigakan
2025-04-13 18:40:28,Unknown,Gerakan mencurigakan
2025-04-13 18:40:28,Unknown,Gerakan mencurigakan
2025-04-13 18:40:28,Unknown,Gerakan mencurigakan
2025-04-13 18:40:28,Unknown,Gerakan mencurigakan
2025-04-13 18:40:29,Unknown,Gerakan mencurigakan
2025-04-13 18:40:54,Unknown,Gerakan mencurigakan
2025-04-13 18:40:54,Unknown,Gerakan mencurigakan
2025-04-13 18:43:05,Unknown,Gerakan mencurigakan
2025-04-13 18:43:24,Unknown,Gerakan mencurigakan
2025-04-13 18:43:24,Unknown,Gerakan mencurigakan
2025-04-13 18:43:25,Unknown,Gerakan mencurigakan
2025-04-13 18:43:25,Unknown,Gerakan mencurigakan
2025-04-13 18:43:26,Unknown,Gerakan mencurigakan
2025-04-13 18:43:28,Unknown,Gerakan mencurigakan
2025-04-13 18:43:28,Unknown,Gerakan mencurigakan
2025-04-13 18:43:29,Unknown,Gerakan mencurigakan
2025-04-13 18:43:32,Unknown,Gerakan mencurigakan
2025-04-13 18:43:35,Dul,Gerakan mencurigakan
2025-04-13 18:43:37,Unknown,Gerakan mencurigakan
2025-04-13 18:43:38,Unknown,Gerakan mencurigakan
2025-04-13 18:43:38,Unknown,Gerakan mencurigakan
2025-04-13 18:43:47,Unknown,Gerakan mencurigakan
2025-04-13 18:44:08,Unknown,Gerakan mencurigakan
2025-04-13 18:48:11,Unknown,Gerakan mencurigakan
2025-04-13 18:48:13,Unknown,Gerakan mencurigakan
2025-04-13 18:48:17,Unknown,Gerakan mencurigakan
2025-04-13 18:48:17,Unknown,Gerakan mencurigakan
2025-04-13 18:48:17,Unknown,Gerakan mencurigakan
2025-04-13 18:48:17,Unknown,Gerakan mencurigakan
2025-04-13 18:48:29,Unknown,Gerakan mencurigakan
2025-04-13 18:48:29,Unknown,Gerakan mencurigakan
2025-04-13 18:48:33,Unknown,Gerakan mencurigakan
2025-04-13 18:48:43,Unknown,Gerakan mencurigakan
2025-04-13 18:48:47,Unknown,Gerakan mencurigakan
2025-04-13 18:48:51,Dul,Gerakan mencurigakan
2025-04-13 18:49:02,Unknown,Gerakan mencurigakan
2025-04-13 18:49:10,Unknown,Gerakan mencurigakan
2025-04-13 18:56:33,Unknown,Gerakan mencurigakan
2025-04-13 18:56:37,Unknown,Gerakan mencurigakan
2025-04-13 18:56:42,Unknown,Gerakan mencurigakan
2025-04-13 18:56:43,Unknown,Gerakan mencurigakan
2025-04-13 18:56:46,Unknown,Gerakan mencurigakan
2025-04-13 18:57:55,Unknown,Gerakan mencurigakan
2025-04-13 18:57:55,Unknown,Gerakan mencurigakan
2025-04-13 18:57:55,Unknown,Gerakan mencurigakan
2025-04-13 18:57:56,Saenab,Gerakan mencurigakan
2025-04-13 18:58:14,Unknown,Gerakan mencurigakan
2025-04-13 18:58:58,Unknown,Gerakan mencurigakan
2025-04-13 19:04:45,Unknown,Gerakan mencurigakan
2025-04-13 19:04:55,Unknown,Gerakan mencurigakan
2025-04-13 19:05:16,Unknown,Gerakan mencurigakan
2025-04-13 19:05:16,Unknown,Gerakan mencurigakan
2025-04-13 19:05:16,Unknown,Gerakan mencurigakan
2025-04-13 19:05:18,Unknown,Gerakan mencurigakan
2025-04-13 19:05:18,Unknown,Gerakan mencurigakan
2025-04-13 19:10:40,Unknown,Gerakan mencurigakan
2025-04-13 19:10:49,Unknown,Gerakan mencurigakan
2025-04-13 19:10:54,Unknown,Gerakan mencurigakan
2025-04-13 19:10:59,Unknown,Gerakan mencurigakan
2025-04-13 19:11:00,Unknown,Gerakan mencurigakan
2025-04-13 19:11:02,Unknown,Gerakan mencurigakan
2025-04-13 19:11:03,Unknown,Gerakan mencurigakan
2025-04-13 19:11:03,Unknown,Gerakan mencurigakan
2025-04-13 19:11:03,Unknown,Gerakan mencurigakan
2025-04-13 19:11:03,Unknown,Gerakan mencurigakan
2025-04-13 19:11:04,Unknown,Gerakan mencurigakan
2025-04-13 19:11:04,Unknown,Gerakan mencurigakan
2025-04-13 19:11:26,Unknown,Gerakan mencurigakan
2025-04-13 19:11:31,Unknown,Gerakan mencurigakan
2025-04-13 19:11:35,Unknown,Gerakan mencurigakan
2025-04-13 19:11:39,Unknown,Gerakan mencurigakan
2025-04-13 19:11:42,Unknown,Gerakan mencurigakan
2025-04-13 19:11:42,Unknown,Gerakan mencurigakan
2025-04-13 19:11:49,Unknown,Gerakan mencurigakan
2025-04-13 19:11:54,Unknown,Gerakan mencurigakan
2025-04-13 19:11:58,Unknown,Gerakan mencurigakan
2025-04-13 19:11:59,Unknown,Gerakan mencurigakan
2025-04-13 19:11:59,Unknown,Gerakan mencurigakan
2025-04-13 19:12:04,Unknown,Gerakan mencurigakan
2025-04-13 19:12:06,Unknown,Gerakan mencurigakan
2025-04-13 19:12:06,Unknown,Gerakan mencurigakan
2025-04-13 19:12:06,Unknown,Gerakan mencurigakan
2025-04-13 19:12:07,Carlos,Gerakan mencurigakan
2025-04-13 19:13:21,Unknown,Gerakan mencurigakan
2025-04-13 19:13:22,Unknown,Gerakan mencurigakan
2025-04-13 19:17:15,Unknown,Gerakan mencurigakan
2025-04-13 19:17:20,Unknown,Gerakan mencurigakan
2025-04-29 09:35:00,Unknown,Gerakan mencurigakan
2025-04-29 09:35:08,Unknown,Gerakan mencurigakan
2025-04-29 09:35:09,Unknown,Gerakan mencurigakan
2025-04-29 09:35:09,Unknown,Gerakan mencurigakan
2025-04-29 09:35:10,Unknown,Gerakan mencurigakan
2025-04-29 09:35:10,Unknown,Gerakan mencurigakan
2025-04-29 09:35:54,Unknown,Gerakan mencurigakan
2025-04-29 09:36:05,Unknown,Gerakan mencurigakan
2025-04-29 09:36:16,Unknown,Gerakan mencurigakan
2025-04-29 09:36:17,Unknown,Gerakan mencurigakan
2025-04-29 09:36:18,Saenab,Gerakan mencurigakan
2025-04-29 09:37:33,Unknown,Gerakan mencurigakan
2025-04-29 09:37:35,Unknown,Gerakan mencurigakan
2025-04-29 09:37:35,Unknown,Gerakan mencurigakan
2025-04-29 09:37:35,Unknown,Gerakan mencurigakan
2025-04-29 09:37:35,Unknown,Gerakan mencurigakan
2025-04-29 09:37:35,Unknown,Gerakan mencurigakan
2025-04-29 09:37:42,Unknown,Gerakan mencurigakan
2025-04-29 09:37:43,Unknown,Gerakan mencurigakan
2025-04-29 09:37:44,Unknown,Gerakan mencurigakan
